,Real,Predito,Datetime,Theta,GHI,DNI,DHI,datetime_utc,datetime_local,irradiancias IA,irradiancias SPA
1034,-3.0000000000000027,-3.999999999999953,2019-11-10 13:00:00,-26.336812301044308,388,24,366,2019-11-10 13:00:00+00:00,2019-11-10 10:00:00-03:00,386.25582893046476,363.1317451439108
1035,-5.000000000000003,-7.43999999999996,2019-11-10 13:30:00,-19.24504956767287,524,75,455,2019-11-10 13:30:00+00:00,2019-11-10 10:30:00-03:00,520.0079732007155,501.92795990278313
1036,-2.0,-4.566793897284803,2019-11-10 14:00:00,-12.09411459084184,399,36,368,2019-11-10 14:00:00+00:00,2019-11-10 11:00:00-03:00,401.7739595125177,396.93681730795885
1037,-1.000000000000003,-2.373722937401428,2019-11-10 14:30:00,-4.903470020599076,351,32,326,2019-11-10 14:30:00+00:00,2019-11-10 11:30:00-03:00,357.42248409577587,356.7965143318454
1038,0.0,-2.598854883865225,2019-11-10 15:00:00,2.303549551728674,140,0,140,2019-11-10 15:00:00+00:00,2019-11-10 12:00:00-03:00,139.9337630684396,139.94795880936357
1039,0.0,-0.0638281232862714,2019-11-10 15:30:00,9.50192245914009,40,0,40,2019-11-10 15:30:00+00:00,2019-11-10 12:30:00-03:00,39.99998858261442,39.747553161036805
1040,0.0,5.18764682870775,2019-11-10 16:00:00,16.66747704323892,52,0,52,2019-11-10 16:00:00+00:00,2019-11-10 13:00:00-03:00,51.902021674825654,50.99501210152793
1041,0.0,7.14,2019-11-10 16:30:00,23.779209485546545,14,0,14,2019-11-10 16:30:00+00:00,2019-11-10 13:30:00-03:00,13.950060414369869,13.453282892700772
1042,22.000000000000004,21.919999999999945,2019-11-10 17:00:00,30.821228861923093,172,145,127,2019-11-10 17:00:00+00:00,2019-11-10 14:00:00-03:00,210.5558200013651,187.76118693231678
1043,0.0,8.299999999999992,2019-11-10 17:30:00,37.78415338962164,17,0,17,2019-11-10 17:30:00+00:00,2019-11-10 14:30:00-03:00,16.918091670519342,15.360337568443779
1044,41.0,34.249999999999986,2019-11-10 18:00:00,44.665859401366056,42,130,31,2019-11-10 18:00:00+00:00,2019-11-10 15:00:00-03:00,53.55695934136718,28.487432767620597
1045,51.47162537635426,53.283310716024005,2019-11-10 18:30:00,51.47162537635426,0,0,0,2019-11-10 18:30:00+00:00,2019-11-10 15:30:00-03:00,0.0,0.0
1046,58.21376000784947,57.10757082011175,2019-11-10 19:00:00,58.21376000784948,0,0,0,2019-11-10 19:00:00+00:00,2019-11-10 16:00:00-03:00,0.0,0.0
1047,60.0,59.98657177923011,2019-11-10 19:30:00,64.91072684347921,0,0,0,2019-11-10 19:30:00+00:00,2019-11-10 16:30:00-03:00,0.0,0.0
1048,46.08024553870949,58.91235724932257,2019-11-10 20:00:00,46.08024553870948,0,0,0,2019-11-10 20:00:00+00:00,2019-11-10 17:00:00-03:00,0.0,0.0
1049,23.80619110581805,29.91641351732839,2019-11-10 20:30:00,23.80619110581806,0,0,0,2019-11-10 20:30:00+00:00,2019-11-10 17:30:00-03:00,0.0,0.0
1050,9.56923505355809,16.61696269918796,2019-11-10 21:00:00,9.569235053558089,0,0,0,2019-11-10 21:00:00+00:00,2019-11-10 18:00:00-03:00,0.0,0.0
1051,15.0,59.55,2019-11-10 21:30:00,0.0,0,0,0,2019-11-10 21:30:00+00:00,2019-11-10 18:30:00-03:00,0.0,0.0
1052,15.0,15.0,2019-11-10 22:00:00,0.0,0,0,0,2019-11-10 22:00:00+00:00,2019-11-10 19:00:00-03:00,0.0,0.0
1053,15.0,15.0,2019-11-10 22:30:00,0.0,0,0,0,2019-11-10 22:30:00+00:00,2019-11-10 19:30:00-03:00,0.0,0.0
1054,15.0,15.0,2019-11-10 23:00:00,0.0,0,0,0,2019-11-10 23:00:00+00:00,2019-11-10 20:00:00-03:00,0.0,0.0
1055,15.0,15.0,2019-11-10 23:30:00,0.0,0,0,0,2019-11-10 23:30:00+00:00,2019-11-10 20:30:00-03:00,0.0,0.0
1056,15.0,15.0,2019-11-11 00:00:00,0.0,0,0,0,2019-11-11 00:00:00+00:00,2019-11-10 21:00:00-03:00,0.0,0.0
1057,15.0,15.0,2019-11-11 00:30:00,0.0,0,0,0,2019-11-11 00:30:00+00:00,2019-11-10 21:30:00-03:00,0.0,0.0
1058,15.0,15.0,2019-11-11 01:00:00,0.0,0,0,0,2019-11-11 01:00:00+00:00,2019-11-10 22:00:00-03:00,0.0,0.0
1059,15.0,15.0,2019-11-11 01:30:00,0.0,0,0,0,2019-11-11 01:30:00+00:00,2019-11-10 22:30:00-03:00,0.0,0.0
1060,15.0,15.0,2019-11-11 02:00:00,0.0,0,0,0,2019-11-11 02:00:00+00:00,2019-11-10 23:00:00-03:00,0.0,0.0
1061,15.0,15.0,2019-11-11 02:30:00,0.0,0,0,0,2019-11-11 02:30:00+00:00,2019-11-10 23:30:00-03:00,0.0,0.0
1062,15.0,15.0,2019-11-11 03:00:00,0.0,0,0,0,2019-11-11 03:00:00+00:00,2019-11-11 00:00:00-03:00,0.0,0.0
1063,15.0,15.0,2019-11-11 03:30:00,0.0,0,0,0,2019-11-11 03:30:00+00:00,2019-11-11 00:30:00-03:00,0.0,0.0
1064,15.0,15.0,2019-11-11 04:00:00,0.0,0,0,0,2019-11-11 04:00:00+00:00,2019-11-11 01:00:00-03:00,0.0,0.0
1065,15.0,15.0,2019-11-11 04:30:00,0.0,0,0,0,2019-11-11 04:30:00+00:00,2019-11-11 01:30:00-03:00,0.0,0.0
1066,15.0,15.0,2019-11-11 05:00:00,0.0,0,0,0,2019-11-11 05:00:00+00:00,2019-11-11 02:00:00-03:00,0.0,0.0
1067,15.0,15.0,2019-11-11 05:30:00,0.0,11,0,11,2019-11-11 05:30:00+00:00,2019-11-11 02:30:00-03:00,10.827584681022685,11.0
1068,15.0,15.0,2019-11-11 06:00:00,0.0,61,31,56,2019-11-11 06:00:00+00:00,2019-11-11 03:00:00-03:00,55.12906411994859,56.0
1069,15.0,15.0,2019-11-11 06:30:00,0.0,44,0,44,2019-11-11 06:30:00+00:00,2019-11-11 03:30:00-03:00,43.31033872409074,44.0
1070,15.0,6.520000000000001,2019-11-11 07:00:00,0.0,50,0,50,2019-11-11 07:00:00+00:00,2019-11-11 04:00:00-03:00,49.85124243469735,50.0
1071,15.0,4.570000000000003,2019-11-11 07:30:00,0.0,82,0,82,2019-11-11 07:30:00+00:00,2019-11-11 04:30:00-03:00,81.8800780818261,82.0
1072,15.0,5.389999999999993,2019-11-11 08:00:00,0.0,130,0,130,2019-11-11 08:00:00+00:00,2019-11-11 05:00:00-03:00,129.73558679144801,130.0
1073,-5.129921427699642,-1.295085101635689,2019-11-11 08:30:00,-5.129921427699642,253,17,241,2019-11-11 08:30:00+00:00,2019-11-11 05:30:00-03:00,241.30574201852,240.5578736331838
1074,-5.000000000000003,-4.903150886096251,2019-11-11 09:00:00,-18.34942689350021,201,8,195,2019-11-11 09:00:00+00:00,2019-11-11 06:00:00-03:00,195.26068939285085,190.45133965510826
1075,-5.999999999999999,-9.654075283796448,2019-11-11 09:30:00,-36.12254729837412,256,13,245,2019-11-11 09:30:00+00:00,2019-11-11 06:30:00-03:00,244.81295997965898,223.41890837443825
1076,-7.000000000000002,-6.699999999999955,2019-11-11 10:00:00,-67.27804857443675,334,20,316,2019-11-11 10:00:00+00:00,2019-11-11 07:00:00-03:00,320.44761680694563,227.22856845021442
1077,-9.000000000000002,-11.990000000000045,2019-11-11 10:30:00,-60.59174111407231,457,39,420,2019-11-11 10:30:00+00:00,2019-11-11 07:30:00-03:00,427.3968097049635,322.4201430351577
1078,-5.999999999999999,-6.4799999999999525,2019-11-11 11:00:00,-53.86955763522987,370,21,350,2019-11-11 11:00:00+00:00,2019-11-11 08:00:00-03:00,359.3325824500641,284.25801710649677
1079,-5.999999999999999,-6.909999999999945,2019-11-11 11:30:00,-47.09129860706197,431,28,403,2019-11-11 11:30:00+00:00,2019-11-11 08:30:00-03:00,418.1046223867106,344.1901247546891
1080,-3.999999999999999,-5.279999999999965,2019-11-11 12:00:00,-40.24242896206484,347,19,328,2019-11-11 12:00:00+00:00,2019-11-11 09:00:00-03:00,340.67136355060296,295.60541126384055
1081,-3.999999999999999,-4.089999999999989,2019-11-11 12:30:00,-33.315169737425336,317,17,300,2019-11-11 12:30:00+00:00,2019-11-11 09:30:00-03:00,313.1429363892821,284.1686116879255
1082,-3.0000000000000027,-3.309999999999942,2019-11-11 13:00:00,-26.309022803303645,307,17,291,2019-11-11 13:00:00+00:00,2019-11-11 10:00:00-03:00,305.52552258085126,287.49909759534006
1083,-2.0,-2.7099999999999214,2019-11-11 13:30:00,-19.23080185347484,265,14,252,2019-11-11 13:30:00+00:00,2019-11-11 10:30:00-03:00,264.81116611282187,256.4838966863253
1084,-1.000000000000003,-2.079999999999944,2019-11-11 14:00:00,-12.094096267200928,278,15,265,2019-11-11 14:00:00+00:00,2019-11-11 11:00:00-03:00,279.39406706811184,275.92364778902436
1085,0.0,-1.0965194200382,2019-11-11 14:30:00,-4.918101789598005,222,10,214,2019-11-11 14:30:00+00:00,2019-11-11 11:30:00-03:00,223.872046943762,223.43730340251653
1086,0.0,-2.977857468685574,2019-11-11 15:00:00,2.274151555957771,201,8,196,2019-11-11 15:00:00+00:00,2019-11-11 12:00:00-03:00,203.83282173457022,203.85898356236677
1087,0.9999999999999964,0.5707725663312857,2019-11-11 15:30:00,9.457953608190389,209,10,203,2019-11-11 15:30:00+00:00,2019-11-11 12:30:00-03:00,212.792519132511,211.14567825003584
1088,0.0,11.99889131362104,2019-11-11 16:00:00,16.60942881307891,11,0,11,2019-11-11 16:00:00+00:00,2019-11-11 13:00:00-03:00,10.889447215867536,10.788874270432654
1089,10.000000000000004,11.509999999999998,2019-11-11 16:30:00,23.70782529763948,196,54,173,2019-11-11 16:30:00+00:00,2019-11-11 13:30:00-03:00,215.41978515923276,202.80550710668757
1090,0.0,1.0999999999999988,2019-11-11 17:00:00,30.73744244375222,13,0,13,2019-11-11 17:00:00+00:00,2019-11-11 14:00:00-03:00,12.998897958487433,12.159920338919271
1091,0.0,0.3799999999999981,2019-11-11 17:30:00,37.68902079727176,34,0,34,2019-11-11 17:30:00+00:00,2019-11-11 14:30:00-03:00,33.999656024833506,30.73656856725258
1092,39.99999999999999,33.29000000000001,2019-11-11 18:00:00,44.56049505945031,46,131,35,2019-11-11 18:00:00+00:00,2019-11-11 15:00:00-03:00,59.95980883921183,32.469398448902055
1093,51.35715104885641,53.26800236268304,2019-11-11 18:30:00,51.3571510488564,0,0,0,2019-11-11 18:30:00+00:00,2019-11-11 15:30:00-03:00,0.0,0.0
1094,58.09127333533105,57.03589535100118,2019-11-11 19:00:00,58.09127333533105,0,0,0,2019-11-11 19:00:00+00:00,2019-11-11 16:00:00-03:00,0.0,0.0
1095,60.0,59.98657177923011,2019-11-11 19:30:00,64.781296321678,0,0,0,2019-11-11 19:30:00+00:00,2019-11-11 16:30:00-03:00,0.0,0.0
1096,46.81010054432833,58.67901504638481,2019-11-11 20:00:00,46.81010054432832,0,0,0,2019-11-11 20:00:00+00:00,2019-11-11 17:00:00-03:00,0.0,0.0
1097,24.14852716462068,30.044392856025787,2019-11-11 20:30:00,24.14852716462069,0,0,0,2019-11-11 20:30:00+00:00,2019-11-11 17:30:00-03:00,0.0,0.0
1098,9.843908636964391,16.731273961189576,2019-11-11 21:00:00,9.843908636964386,0,0,0,2019-11-11 21:00:00+00:00,2019-11-11 18:00:00-03:00,0.0,0.0
1099,15.0,59.55,2019-11-11 21:30:00,0.0,0,0,0,2019-11-11 21:30:00+00:00,2019-11-11 18:30:00-03:00,0.0,0.0
1100,15.0,15.0,2019-11-11 22:00:00,0.0,0,0,0,2019-11-11 22:00:00+00:00,2019-11-11 19:00:00-03:00,0.0,0.0
1101,15.0,15.0,2019-11-11 22:30:00,0.0,0,0,0,2019-11-11 22:30:00+00:00,2019-11-11 19:30:00-03:00,0.0,0.0
1102,15.0,15.0,2019-11-11 23:00:00,0.0,0,0,0,2019-11-11 23:00:00+00:00,2019-11-11 20:00:00-03:00,0.0,0.0
1103,15.0,15.0,2019-11-11 23:30:00,0.0,0,0,0,2019-11-11 23:30:00+00:00,2019-11-11 20:30:00-03:00,0.0,0.0
1104,15.0,15.0,2019-11-12 00:00:00,0.0,0,0,0,2019-11-12 00:00:00+00:00,2019-11-11 21:00:00-03:00,0.0,0.0
1105,15.0,15.0,2019-11-12 00:30:00,0.0,0,0,0,2019-11-12 00:30:00+00:00,2019-11-11 21:30:00-03:00,0.0,0.0
1106,15.0,15.0,2019-11-12 01:00:00,0.0,0,0,0,2019-11-12 01:00:00+00:00,2019-11-11 22:00:00-03:00,0.0,0.0
1107,15.0,15.0,2019-11-12 01:30:00,0.0,0,0,0,2019-11-12 01:30:00+00:00,2019-11-11 22:30:00-03:00,0.0,0.0
1108,15.0,15.0,2019-11-12 02:00:00,0.0,0,0,0,2019-11-12 02:00:00+00:00,2019-11-11 23:00:00-03:00,0.0,0.0
1109,15.0,15.0,2019-11-12 02:30:00,0.0,0,0,0,2019-11-12 02:30:00+00:00,2019-11-11 23:30:00-03:00,0.0,0.0
1110,15.0,15.0,2019-11-12 03:00:00,0.0,0,0,0,2019-11-12 03:00:00+00:00,2019-11-12 00:00:00-03:00,0.0,0.0
1111,15.0,15.0,2019-11-12 03:30:00,0.0,0,0,0,2019-11-12 03:30:00+00:00,2019-11-12 00:30:00-03:00,0.0,0.0
1112,15.0,15.0,2019-11-12 04:00:00,0.0,0,0,0,2019-11-12 04:00:00+00:00,2019-11-12 01:00:00-03:00,0.0,0.0
1113,15.0,15.0,2019-11-12 04:30:00,0.0,0,0,0,2019-11-12 04:30:00+00:00,2019-11-12 01:30:00-03:00,0.0,0.0
1114,15.0,15.0,2019-11-12 05:00:00,0.0,0,0,0,2019-11-12 05:00:00+00:00,2019-11-12 02:00:00-03:00,0.0,0.0
1115,15.0,15.0,2019-11-12 05:30:00,0.0,24,108,19,2019-11-12 05:30:00+00:00,2019-11-12 02:30:00-03:00,18.709006556508644,19.0
1116,15.0,15.0,2019-11-12 06:00:00,0.0,39,0,39,2019-11-12 06:00:00+00:00,2019-11-12 03:00:00-03:00,38.38870932362588,39.0
1117,15.0,15.0,2019-11-12 06:30:00,0.0,216,517,76,2019-11-12 06:30:00+00:00,2019-11-12 03:30:00-03:00,74.99958225984705,76.0
1118,15.0,7.930000000000006,2019-11-12 07:00:00,0.0,334,633,92,2019-11-12 07:00:00+00:00,2019-11-12 04:00:00-03:00,91.68787548486591,92.0
1119,15.0,8.209999999999988,2019-11-12 07:30:00,0.0,452,713,104,2019-11-12 07:30:00+00:00,2019-11-12 04:30:00-03:00,103.65236485539226,104.0
1120,15.0,7.179999999999995,2019-11-12 08:00:00,0.0,569,779,111,2019-11-12 08:00:00+00:00,2019-11-12 05:00:00-03:00,146.96035233396307,111.0
1121,-5.299655383985038,-1.463633912067237,2019-11-12 08:30:00,-5.299655383985041,350,61,308,2019-11-12 08:30:00+00:00,2019-11-12 05:30:00-03:00,309.0763033537906,307.4015355245067
1122,-5.000000000000003,-5.502495688730775,2019-11-12 09:00:00,-18.548867091954065,214,9,207,2019-11-12 09:00:00+00:00,2019-11-12 06:00:00-03:00,207.1465414275711,202.06812180283478
1123,-5.999999999999999,-9.715247188308398,2019-11-12 09:30:00,-36.42742857183022,265,14,253,2019-11-12 09:30:00+00:00,2019-11-12 06:30:00-03:00,252.85324217434166,230.35425545730263
1124,-21.0,-26.473362179550342,2019-11-12 10:00:00,-67.19633459076299,555,104,462,2019-11-12 10:00:00+00:00,2019-11-12 07:00:00-03:00,440.10558907387474,334.12556821865917
1125,-9.999999999999998,-12.790000000000024,2019-11-12 10:30:00,-60.516790403007846,468,43,428,2019-11-12 10:30:00+00:00,2019-11-12 07:30:00-03:00,435.39825486789556,328.83066138523986
1126,-5.999999999999999,-7.269999999999972,2019-11-12 11:00:00,-53.80257462649472,412,26,387,2019-11-12 11:00:00+00:00,2019-11-12 08:00:00-03:00,398.108957359487,314.5225961951765
1127,-5.000000000000003,-5.399999999999952,2019-11-12 11:30:00,-47.03347000965127,313,17,296,2019-11-12 11:30:00+00:00,2019-11-12 08:30:00-03:00,305.7529274277749,252.8592410820153
1128,-13.0,-16.22,2019-11-12 12:00:00,-40.1949204592032,643,113,532,2019-11-12 12:00:00+00:00,2019-11-12 09:00:00-03:00,584.9212478639183,494.09560657322413
1129,-5.000000000000003,-6.389999999999962,2019-11-12 12:30:00,-33.27909801514783,447,32,417,2019-11-12 12:30:00+00:00,2019-11-12 09:30:00-03:00,440.43045238833963,398.45745834737335
1130,-25.000000000000004,-27.830000000000027,2019-11-12 13:00:00,-26.285409970175227,1003,871,171,2019-11-12 13:00:00+00:00,2019-11-12 10:00:00-03:00,675.3138877509891,694.6762448433692
1131,-18.000000000000004,-22.605660648581622,2019-11-12 13:30:00,-19.220518779250813,954,860,168,2019-11-12 13:30:00+00:00,2019-11-12 10:30:00-03:00,803.2835436343204,836.8990017762657
1132,-3.0000000000000027,-6.025842616879527,2019-11-12 14:00:00,-12.097803371890343,438,50,395,2019-11-12 14:00:00+00:00,2019-11-12 11:00:00-03:00,441.3198705560635,436.41330098320657
1133,-1.000000000000003,-1.65154692286682,2019-11-12 14:30:00,-4.936197459321143,338,28,316,2019-11-12 14:30:00+00:00,2019-11-12 11:30:00-03:00,343.6150759397749,342.9106053185772
1134,2.000000000000006,-9.146791647920562,2019-11-12 15:00:00,2.241566545271758,704,748,170,2019-11-12 15:00:00+00:00,2019-11-12 12:00:00-03:00,908.0317185863926,911.8302650121766
1135,8.999999999999995,2.13751923852648,2019-11-12 15:30:00,9.411081345362268,599,703,160,2019-11-12 15:30:00+00:00,2019-11-12 12:30:00-03:00,845.5453746453949,821.5724708905855
1136,0.0,13.204315395181425,2019-11-12 16:00:00,16.548758335961985,129,0,129,2019-11-12 16:00:00+00:00,2019-11-12 13:00:00-03:00,127.43115135004653,126.542000273024
1137,0.9999999999999964,3.179999999999943,2019-11-12 16:30:00,23.63408867134091,144,4,142,2019-11-12 16:30:00+00:00,2019-11-12 13:30:00-03:00,145.46139600783854,139.2359056991285
1138,0.0,2.349999999999981,2019-11-12 17:00:00,30.65155417205693,107,0,107,2019-11-12 17:00:00+00:00,2019-11-12 14:00:00-03:00,106.95860563832318,100.12316116584228
1139,34.0,32.409999999999975,2019-11-12 17:30:00,37.592011333451374,140,310,78,2019-11-12 17:30:00+00:00,2019-11-12 14:30:00-03:00,178.73886680628374,150.26278827151205
1140,38.99999999999999,33.47000000000002,2019-11-12 18:00:00,44.45344843335737,47,105,37,2019-11-12 18:00:00+00:00,2019-11-12 15:00:00-03:00,56.17719242523829,34.21605769374028
1141,51.24115523939644,53.22128501350243,2019-11-12 18:30:00,51.241155239396434,0,0,0,2019-11-12 18:30:00+00:00,2019-11-12 15:30:00-03:00,0.0,0.0
1142,57.96738982961242,56.951542907324296,2019-11-12 19:00:00,57.96738982961242,0,0,0,2019-11-12 19:00:00+00:00,2019-11-12 16:00:00-03:00,0.0,0.0
1143,60.0,59.98657177923011,2019-11-12 19:30:00,64.65055560001876,0,0,0,2019-11-12 19:30:00+00:00,2019-11-12 16:30:00-03:00,0.0,0.0
1144,47.57593667780804,58.67901504638481,2019-11-12 20:00:00,47.575936677808045,0,0,0,2019-11-12 20:00:00+00:00,2019-11-12 17:00:00-03:00,0.0,0.0
1145,24.49671551016371,30.097733483440717,2019-11-12 20:30:00,24.49671551016371,0,0,0,2019-11-12 20:30:00+00:00,2019-11-12 17:30:00-03:00,0.0,0.0
1146,10.122016787337738,16.912033192207318,2019-11-12 21:00:00,10.122016787337742,0,0,0,2019-11-12 21:00:00+00:00,2019-11-12 18:00:00-03:00,0.0,0.0
1147,15.0,59.55,2019-11-12 21:30:00,0.0,0,0,0,2019-11-12 21:30:00+00:00,2019-11-12 18:30:00-03:00,0.0,0.0
1148,15.0,15.0,2019-11-12 22:00:00,0.0,0,0,0,2019-11-12 22:00:00+00:00,2019-11-12 19:00:00-03:00,0.0,0.0
1149,15.0,15.0,2019-11-12 22:30:00,0.0,0,0,0,2019-11-12 22:30:00+00:00,2019-11-12 19:30:00-03:00,0.0,0.0
1150,15.0,15.0,2019-11-12 23:00:00,0.0,0,0,0,2019-11-12 23:00:00+00:00,2019-11-12 20:00:00-03:00,0.0,0.0
1151,15.0,15.0,2019-11-12 23:30:00,0.0,0,0,0,2019-11-12 23:30:00+00:00,2019-11-12 20:30:00-03:00,0.0,0.0
1152,15.0,15.0,2019-11-13 00:00:00,0.0,0,0,0,2019-11-13 00:00:00+00:00,2019-11-12 21:00:00-03:00,0.0,0.0
1153,15.0,15.0,2019-11-13 00:30:00,0.0,0,0,0,2019-11-13 00:30:00+00:00,2019-11-12 21:30:00-03:00,0.0,0.0
1154,15.0,15.0,2019-11-13 01:00:00,0.0,0,0,0,2019-11-13 01:00:00+00:00,2019-11-12 22:00:00-03:00,0.0,0.0
1155,15.0,15.0,2019-11-13 01:30:00,0.0,0,0,0,2019-11-13 01:30:00+00:00,2019-11-12 22:30:00-03:00,0.0,0.0
1156,15.0,15.0,2019-11-13 02:00:00,0.0,0,0,0,2019-11-13 02:00:00+00:00,2019-11-12 23:00:00-03:00,0.0,0.0
1157,15.0,15.0,2019-11-13 02:30:00,0.0,0,0,0,2019-11-13 02:30:00+00:00,2019-11-12 23:30:00-03:00,0.0,0.0
1158,15.0,15.0,2019-11-13 03:00:00,0.0,0,0,0,2019-11-13 03:00:00+00:00,2019-11-13 00:00:00-03:00,0.0,0.0
1159,15.0,15.0,2019-11-13 03:30:00,0.0,0,0,0,2019-11-13 03:30:00+00:00,2019-11-13 00:30:00-03:00,0.0,0.0
1160,15.0,15.0,2019-11-13 04:00:00,0.0,0,0,0,2019-11-13 04:00:00+00:00,2019-11-13 01:00:00-03:00,0.0,0.0
1161,15.0,15.0,2019-11-13 04:30:00,0.0,0,0,0,2019-11-13 04:30:00+00:00,2019-11-13 01:30:00-03:00,0.0,0.0
1162,15.0,15.0,2019-11-13 05:00:00,0.0,0,0,0,2019-11-13 05:00:00+00:00,2019-11-13 02:00:00-03:00,0.0,0.0
1163,15.0,15.0,2019-11-13 05:30:00,0.0,23,67,20,2019-11-13 05:30:00+00:00,2019-11-13 02:30:00-03:00,19.69060650270474,20.0
1164,15.0,15.0,2019-11-13 06:00:00,0.0,106,300,58,2019-11-13 06:00:00+00:00,2019-11-13 03:00:00-03:00,57.15632345891733,58.0
1165,15.0,15.0,2019-11-13 06:30:00,0.0,215,472,86,2019-11-13 06:30:00+00:00,2019-11-13 03:30:00-03:00,84.82784842434396,86.0
1166,15.0,6.609999999999991,2019-11-13 07:00:00,0.0,140,10,137,2019-11-13 07:00:00+00:00,2019-11-13 04:00:00-03:00,136.58188421065367,137.0
1167,15.0,4.609999999999999,2019-11-13 07:30:00,0.0,132,0,132,2019-11-13 07:30:00+00:00,2019-11-13 04:30:00-03:00,131.8035626587624,132.0
1168,15.0,5.2699999999999925,2019-11-13 08:00:00,0.0,217,15,209,2019-11-13 08:00:00+00:00,2019-11-13 05:00:00-03:00,208.84819019403324,209.0
1169,-5.460742576272198,-1.3339705458364048,2019-11-13 08:30:00,-5.460742576272196,265,20,251,2019-11-13 08:30:00+00:00,2019-11-13 05:30:00-03:00,251.4088281393357,250.478541915697
1170,-18.000000000000004,-11.883830115295853,2019-11-13 09:00:00,-18.738029510577867,394,57,351,2019-11-13 09:00:00+00:00,2019-11-13 06:00:00-03:00,347.57631504105507,342.533343173839
1171,-36.71797330387172,-42.74404135395669,2019-11-13 09:30:00,-36.71797330387172,862,861,142,2019-11-13 09:30:00+00:00,2019-11-13 06:30:00-03:00,132.30003598933138,134.75399864548498
1172,-60.0,-58.06654838160464,2019-11-13 10:00:00,-67.11955124699307,932,872,150,2019-11-13 10:00:00+00:00,2019-11-13 07:00:00-03:00,132.23138704777827,126.94589766120521
1173,-58.0,-56.95,2019-11-13 10:30:00,-60.4467017093008,988,886,154,2019-11-13 10:30:00+00:00,2019-11-13 07:30:00-03:00,136.9604940487547,135.00637203360162
1174,-52.0,-54.02,2019-11-13 11:00:00,-53.74036729068496,1025,890,158,2019-11-13 11:00:00+00:00,2019-11-13 08:00:00-03:00,142.32510701875987,142.47491841638802
1175,-31.0,-33.94773733111403,2019-11-13 11:30:00,-46.98031002526796,857,377,483,2019-11-13 11:30:00+00:00,2019-11-13 08:30:00-03:00,506.95953431560406,417.15577310728685
1176,-22.000000000000004,-26.12999999999999,2019-11-13 12:00:00,-40.15194920860785,803,274,531,2019-11-13 12:00:00+00:00,2019-11-13 09:00:00-03:00,617.2978965291024,522.0815338546299
1177,-13.0,-18.360000000000003,2019-11-13 12:30:00,-33.24740478397274,691,158,535,2019-11-13 12:30:00+00:00,2019-11-13 09:30:00-03:00,620.8531973485897,558.700396923846
1178,-15.0,-21.02,2019-11-13 13:00:00,-26.26598763570456,776,288,501,2019-11-13 13:00:00+00:00,2019-11-13 10:00:00-03:00,681.4437556915882,653.2490562301376
1179,-9.000000000000002,-17.347893776676646,2019-11-13 13:30:00,-19.21420904947212,678,209,487,2019-11-13 13:30:00+00:00,2019-11-13 10:30:00-03:00,644.5565230712823,638.2128135685994
1180,-2.0,-4.884130957717126,2019-11-13 14:00:00,-12.105239901675956,398,35,368,2019-11-13 14:00:00+00:00,2019-11-13 11:00:00-03:00,400.73207448599,396.05972774838244
1181,-2.0,-4.315499898777944,2019-11-13 14:30:00,-4.957756725248776,458,86,390,2019-11-13 14:30:00+00:00,2019-11-13 11:30:00-03:00,473.9867086807891,473.6666507677818
1182,0.9999999999999964,-7.854755640692479,2019-11-13 15:00:00,2.2057987785359634,343,45,311,2019-11-13 15:00:00+00:00,2019-11-13 12:00:00-03:00,354.2415420097455,355.55143271361806
1183,7.000000000000002,1.835236874547581,2019-11-13 15:30:00,9.361313640509104,501,368,270,2019-11-13 15:30:00+00:00,2019-11-13 12:30:00-03:00,629.4246272547812,615.5333988896629
1184,10.000000000000004,21.187314006177147,2019-11-13 16:00:00,16.48547716451673,341,186,243,2019-11-13 16:00:00+00:00,2019-11-13 13:00:00-03:00,382.4538069320645,394.1063718512005
1185,11.999999999999998,11.73000000000004,2019-11-13 16:30:00,23.55801472317389,217,83,182,2019-11-13 16:30:00+00:00,2019-11-13 13:30:00-03:00,247.89538560209266,231.5067595815658
